a_rms_avg,a_rms_std,a_zcr_avg,a_zcr_std,a_spec_avg,a_spec_std,a_spf_avg,a_spf_std,a_spes_avg,a_spes_std,a_spsk_avg,a_spsk_std,a_spk_avg,a_spk_std,a_sfx_avg,a_sfx_std,a_sel_avg,a_sel_std,a_selm_avg,a_selm_std,a_sem_avg,a_sem_std,a_semh_avg,a_semh_std,a_seh_avg,a_seh_std,a_sea_avg,a_a_sea_std,a_spen_avg,a_spen_std,a_mfcc1_avg,a_mfcc1_std,a_mfcc2_avg,a_mfcc2_std,a_mfcc3_avg,a_mfcc3_std,a_mfcc4_avg,a_mfcc4_std,a_mfcc5_avg,a_mfcc5_std,a_mfcc6_avg,a_mfcc6_std,a_mfcc7_avg,a_mfcc7_std,a_mfcc8_avg,a_mfcc8_std,a_mfcc9_avg,a_mfcc9_std,a_mfcc10_avg,a_mfcc10_std,a_mfcc11_avg,a_mfcc11_std,a_mfcc12_avg,a_mfcc12_std,a_mfcc13_avg,a_mfcc13_std,a_dmfcc1_avg,a_dmfcc1_std,a_dmfcc2_avg,a_dmfcc2_std,a_dmfcc3_avg,a_dmfcc3_std,a_dmfcc4_avg,a_dmfcc4_std,a_dmfcc5_avg,a_dmfcc5_std,a_dmfcc6_avg,a_dmfcc6_std,a_dmfcc7_avg,a_dmfcc7_std,a_dmfcc8_avg,a_dmfcc8_std,a_dmfcc9_avg,a_dmfcc9_std,a_dmfcc10_avg,a_dmfcc10_std,a_dmfcc11_avg,a_dmfcc11_std,a_dmfcc12_avg,a_dmfcc12_std,a_dmfcc13_avg,a_dmfcc13_std,a_bpm,v_rms_avg,v_rms_std,v_zcr_avg,v_zcr_std,v_spec_avg,v_spec_std,v_spf_avg,v_spf_std,v_spes_avg,v_spes_std,v_spsk_avg,v_spsk_std,v_spk_avg,v_spk_std,v_sfx_avg,v_sfx_std,v_sel_avg,v_sel_std,v_selm_avg,v_selm_std,v_sem_avg,v_sem_std,v_semh_avg,v_semh_std,v_seh_avg,v_seh_std,v_sea_avg,v_a_sea_std,v_spen_avg,v_spen_std,v_mfcc1_avg,v_mfcc1_std,v_mfcc2_avg,v_mfcc2_std,v_mfcc3_avg,v_mfcc3_std,v_mfcc4_avg,v_mfcc4_std,v_mfcc5_avg,v_mfcc5_std,v_mfcc6_avg,v_mfcc6_std,v_mfcc7_avg,v_mfcc7_std,v_mfcc8_avg,v_mfcc8_std,v_mfcc9_avg,v_mfcc9_std,v_mfcc10_avg,v_mfcc10_std,v_mfcc11_avg,v_mfcc11_std,v_mfcc12_avg,v_mfcc12_std,v_mfcc13_avg,v_mfcc13_std,v_dmfcc1_avg,v_dmfcc1_std,v_dmfcc2_avg,v_dmfcc2_std,v_dmfcc3_avg,v_dmfcc3_std,v_dmfcc4_avg,v_dmfcc4_std,v_dmfcc5_avg,v_dmfcc5_std,v_dmfcc6_avg,v_dmfcc6_std,v_dmfcc7_avg,v_dmfcc7_std,v_dmfcc8_avg,v_dmfcc8_std,v_dmfcc9_avg,v_dmfcc9_std,v_dmfcc10_avg,v_dmfcc10_std,v_dmfcc11_avg,v_dmfcc11_std,v_dmfcc12_avg,v_dmfcc12_std,v_dmfcc13_avg,v_dmfcc13_std,v_bpm,a_brightness,a_lowenergy,a_dissonance_dmean,a_dissonance_dmean2,a_dissonance_dvar,a_dissonance_dvar2,a_dissonance_max,a_dissonance_mean,a_dissonance_median,a_dissonance_min,a_dissonance_var,a_pulseclarity,a_density,a_duration_mean,a_duration_std,a_duration_median,a_bpm_histogram_first_peak_bpm_dmean,a_bpm_histogram_first_peak_bpm_dmean2,a_bpm_histogram_first_peak_bpm_dvar,a_bpm_histogram_first_peak_bpm_dvar2,a_bpm_histogram_first_peak_bpm_max,a_bpm_histogram_first_peak_bpm_mean,a_bpm_histogram_first_peak_bpm_median,a_bpm_histogram_first_peak_bpm_min,a_bpm_histogram_first_peak_bpm_var,a_bpm_histogram_first_peak_spread_dmean,a_bpm_histogram_first_peak_spread_dmean2,a_bpm_histogram_first_peak_spread_dvar,a_bpm_histogram_first_peak_spread_dvar2,a_bpm_histogram_first_peak_spread_max,a_bpm_histogram_first_peak_spread_mean,a_bpm_histogram_first_peak_spread_median,a_bpm_histogram_first_peak_spread_min,a_bpm_histogram_first_peak_spread_var,a_bpm_histogram_first_peak_weight_dmean,a_bpm_histogram_first_peak_weight_dmean2,a_bpm_histogram_first_peak_weight_dvar,a_bpm_histogram_first_peak_weight_dvar2,a_bpm_histogram_first_peak_weight_max,a_bpm_histogram_first_peak_weight_mean,a_bpm_histogram_first_peak_weight_median,a_bpm_histogram_first_peak_weight_min,a_bpm_histogram_first_peak_weight_var,a_bpm_histogram_second_peak_bpm_dmean,a_bpm_histogram_second_peak_bpm_dmean2,a_bpm_histogram_second_peak_bpm_dvar,a_bpm_histogram_second_peak_bpm_dvar2,a_bpm_histogram_second_peak_bpm_max,a_bpm_histogram_second_peak_bpm_mean,a_bpm_histogram_second_peak_bpm_median,a_bpm_histogram_second_peak_bpm_min,a_bpm_histogram_second_peak_bpm_var,a_bpm_histogram_second_peak_spread_dmean,a_bpm_histogram_second_peak_spread_dmean2,a_bpm_histogram_second_peak_spread_dvar,a_bpm_histogram_second_peak_spread_dvar2,a_bpm_histogram_second_peak_spread_max,a_bpm_histogram_second_peak_spread_mean,a_bpm_histogram_second_peak_spread_median,a_bpm_histogram_second_peak_spread_min,a_bpm_histogram_second_peak_spread_var,a_bpm_histogram_second_peak_weight_dmean,a_bpm_histogram_second_peak_weight_dmean2,a_bpm_histogram_second_peak_weight_dvar,a_bpm_histogram_second_peak_weight_dvar2,a_bpm_histogram_second_peak_weight_max,a_bpm_histogram_second_peak_weight_mean,a_bpm_histogram_second_peak_weight_median,a_bpm_histogram_second_peak_weight_min,a_bpm_histogram_second_peak_weight_var,v_brightness,v_lowenergy,v_dissonance_dmean,v_dissonance_dmean2,v_dissonance_dvar,v_dissonance_dvar2,v_dissonance_max,v_dissonance_mean,v_dissonance_median,v_dissonance_min,v_dissonance_var,v_pulseclarity,v_density,v_duration_mean,v_duration_std,v_duration_median,v_bpm_histogram_first_peak_bpm_dmean,v_bpm_histogram_first_peak_bpm_dmean2,v_bpm_histogram_first_peak_bpm_dvar,v_bpm_histogram_first_peak_bpm_dvar2,v_bpm_histogram_first_peak_bpm_max,v_bpm_histogram_first_peak_bpm_mean,v_bpm_histogram_first_peak_bpm_median,v_bpm_histogram_first_peak_bpm_min,v_bpm_histogram_first_peak_bpm_var,v_bpm_histogram_first_peak_spread_dmean,v_bpm_histogram_first_peak_spread_dmean2,v_bpm_histogram_first_peak_spread_dvar,v_bpm_histogram_first_peak_spread_dvar2,v_bpm_histogram_first_peak_spread_max,v_bpm_histogram_first_peak_spread_mean,v_bpm_histogram_first_peak_spread_median,v_bpm_histogram_first_peak_spread_min,v_bpm_histogram_first_peak_spread_var,v_bpm_histogram_first_peak_weight_dmean,v_bpm_histogram_first_peak_weight_dmean2,v_bpm_histogram_first_peak_weight_dvar,v_bpm_histogram_first_peak_weight_dvar2,v_bpm_histogram_first_peak_weight_max,v_bpm_histogram_first_peak_weight_mean,v_bpm_histogram_first_peak_weight_median,v_bpm_histogram_first_peak_weight_min,v_bpm_histogram_first_peak_weight_var,v_bpm_histogram_second_peak_bpm_dmean,v_bpm_histogram_second_peak_bpm_dmean2,v_bpm_histogram_second_peak_bpm_dvar,v_bpm_histogram_second_peak_bpm_dvar2,v_bpm_histogram_second_peak_bpm_max,v_bpm_histogram_second_peak_bpm_mean,v_bpm_histogram_second_peak_bpm_median,v_bpm_histogram_second_peak_bpm_min,v_bpm_histogram_second_peak_bpm_var,v_bpm_histogram_second_peak_spread_dmean,v_bpm_histogram_second_peak_spread_dmean2,v_bpm_histogram_second_peak_spread_dvar,v_bpm_histogram_second_peak_spread_dvar2,v_bpm_histogram_second_peak_spread_max,v_bpm_histogram_second_peak_spread_mean,v_bpm_histogram_second_peak_spread_median,v_bpm_histogram_second_peak_spread_min,v_bpm_histogram_second_peak_spread_var,v_bpm_histogram_second_peak_weight_dmean,v_bpm_histogram_second_peak_weight_dmean2,v_bpm_histogram_second_peak_weight_dvar,v_bpm_histogram_second_peak_weight_dvar2,v_bpm_histogram_second_peak_weight_max,v_bpm_histogram_second_peak_weight_mean,v_bpm_histogram_second_peak_weight_median,v_bpm_histogram_second_peak_weight_min,v_bpm_histogram_second_peak_weight_var,reverb,filename1,filename2
0.422282609,0.5,0.012553148,0,0.040169734,0.019910078,0.001953125,0,0.146458613,0.052953843,0.670995671,0,0.542510121,0.002074689,0.181818182,0,0.529365956,0.363854216,0.825985903,0.510507323,0.570545634,0.470504487,0.787319429,1,0.678372855,1,0.706305935,1,0.715090795,0.094339623,0.204610313,0.027800841,0.441004832,0.042015501,0.812907294,0.213664268,0.554486602,0.043412002,0.91962384,0.018238575,0.463477276,0.096050055,0.73895553,0.104365691,0.411576441,0.14197459,0.363968697,0.164398442,0.63079142,0.179433195,0.631464347,0.551818885,0.594374261,0.359695987,0.328469306,0.380664922,0.449821257,0.117930561,0.543154903,0.058475289,0.441791779,0.222931571,0.458849558,0.09986014,0.453896817,0.074814756,0.428768066,0.077339181,0.500385505,0.131501472,0.604026846,0.094383775,0.551325629,0.14531612,0.428801287,0.151384909,0.223923445,0.238208955,0.194880264,0.217112922,0.390337423,0.256756757,0.817777778,0.092761289,1,0.310285518,0.4,0.48302903,0.447836719,0.205155747,0,0.76715098,0.090081761,0.128070175,0,0.002151772,0,0,0,0.454678521,0.090941855,0.04211793,0.203019094,0.62454544,0.819820302,0.401468864,0.545669487,0.195938717,0.258740976,0.551034786,0.29201669,0.532164077,0.220779221,0.587254911,0.265693174,0.409639379,0.224355593,0.836957786,0.271391091,0.10741216,0.44536092,0.442807939,0.227549633,0.809978394,0.064337086,0.552387766,0.576633022,0.661173796,0.322300618,0.547487161,0.226225332,0.714984433,0.377603518,0.822254976,0.282140655,0.461366075,0.048605288,0.578709625,0.44494204,0.580314961,0.226640773,0.724692526,0.119500712,0.472953216,0.235929419,0.531615925,0.186750673,0.722175021,0.388581167,0.470326409,0.080915708,0.239904988,0.238349565,0.288389513,0.147290029,0.376538146,0.107857858,0.364916773,0.212940213,0.109318996,0.128170895,0.153081511,0.057992565,0.411680912,0.297615158,0.586666667,0.194395325,0.60850389,0.180347043,0.197331855,0.242399543,0.254658198,0.997943379,0.758335381,1,0.378165026,1,0,0.069059657,0.391912013,0.473627178,0.279069767,0,0,0,0,0.59223301,0.59223301,0.59223301,0.59223301,0,0,0,0,0,0.87741937,0.87741937,0.87741937,0.87741937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848648649,0.848648649,0.848648649,0.848648649,0,0,0,0,0,0.136363625,0.136363625,0.136363625,0.136363625,0,0,0,0,0,0.345588243,0.345588243,0.345588243,0.345588243,0,0.856901598,0.638547585,0.080944158,0.072822202,0.130088149,0.130932569,0.991111906,0.938047893,0.902699854,0.376748769,0.517253921,0.185384736,0.089172208,0.287921791,0.224326291,0.291666667,0,0,0,0,0.252427184,0.252427184,0.252427184,0.252427184,0,0,0,0,0,0.826086949,0.826086949,0.826086949,0.826086949,0,0,0,0,0,0.302794866,0.302794866,0.302794866,0.302794866,0,0,0,0,0,0.742574257,0.742574257,0.742574257,0.742574257,0,0,0,0,0,0.47058822,0.47058822,0.47058822,0.47058822,0,0,0,0,0,0.565944839,0.565944839,0.565944839,0.565944839,0,1,白依凡 萱草花 part1 人声 .wav,白依凡 萱草花 part1 伴奏.wav
0.288586957,0.5,0.100020247,0,0.08107285,0.012771363,0.00390625,0,0.149341128,0.023747071,0.613275613,0,0.479082321,0,0.090909091,0,0.526560615,0.132946226,0.821282706,0.332743697,0.547054358,0.325615509,0.558699108,0.0824699,0.61781059,0.052614914,0.738753175,0.192048601,0.754252766,0.047169811,0.258577136,0.095004379,0.652391142,0.063159441,0.68844525,0.313766763,0.539508375,0.065135991,0.853696494,0.022819283,0.345092969,0.165144308,0.573049437,0.11537594,0.313880192,0.106945474,0.120292974,0.304307234,0.371683324,0.210470656,0.528515441,0.281733746,0.509923486,0.384620543,0.316820069,0.503018314,0.403696922,0.048485459,0.48754145,0.042166052,0.396258922,0.103814443,0.547787611,0.074853147,0.607025247,0.075770855,0.534755678,0.096345029,0.585967618,0.134200196,0.682885906,0.110179407,0.624745071,0.154915591,0.597747385,0.191021968,0.499521531,0.247164179,0.454995871,0.228172293,0.575153374,0.247542998,0.552727273,0.056518758,1,0.27003784,0.2,0.427942818,0.250552832,0.148227712,0,0.718253045,0.030653468,0.143859649,0,0.002429811,0,0,0,0.480942997,0.093995275,0,0.174431782,0.494057271,0.640636546,0.414124335,0.450021777,0.333057468,0.485251977,0.510466797,0.622594105,0.628884826,0.175324675,0.471145138,0.297523164,0.479891815,0.140221069,0.812048808,0.195936962,0.037545181,0.280251798,0.405978912,0.207845065,0.870105392,0.037998167,0.635428155,0.512494735,0.685700717,0.343423473,0.417352801,0.254657854,0.637536643,0.433291819,0.888226015,0.317574964,0.553592552,0.108966389,0.482364791,0.554564792,0.617322835,0.163946899,0.712393567,0.035222466,0.312134503,0.092751749,0.168618267,0.078052361,0.54375531,0.194574634,0.387240356,0.020360798,0.135391924,0.162530108,0.235955056,0.075920563,0.284659557,0,0.329065301,0.075348075,0.154121864,0,0.133200795,0.030978934,0.384615385,0.206468474,0.507936508,0.196196866,0.459136562,0.76984557,0.736038134,0.643353062,0.61405889,0.915716576,0.180096341,0.190387361,0.194841945,0.683546217,0.098591224,0.221238391,0.36104871,0.396628421,0.302325581,0,0,0,0,0.834951456,0.834951456,0.834951456,0.834951456,0,0,0,0,0,0.870635074,0.870635074,0.870635074,0.870635074,0,0,0,0,0,0.135653772,0.135653772,0.135653772,0.135653772,0,0,0,0,0,0.902702703,0.902702703,0.902702703,0.902702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.472675569,0.574778351,0.067377295,0.074774137,0.0923062,0.082822803,0.996450728,0.869685072,0.802159003,0.358248448,0.496318714,0.364236329,0.101523517,0.462104488,0.359734981,0.319444444,0,0,0,0,0.087378641,0.087378641,0.087378641,0.087378641,0,0,0,0,0,0.640377405,0.640377405,0.640377405,0.640377405,0,0,0,0,0,0.124534238,0.124534238,0.124534238,0.124534238,0,0,0,0,0,0.03960396,0.03960396,0.03960396,0.03960396,0,0,0,0,0,0.705882373,0.705882373,0.705882373,0.705882373,0,0,0,0,0,0.680350431,0.680350431,0.680350431,0.680350431,0,1,白依凡 萱草花 part2 人声 .wav,白依凡 萱草花 part2 伴奏.wav
0.332608696,0.5,0.320307755,0,0.444103022,0.218380779,0.103515625,0,0.535779211,0.422988013,0.323232323,0,0.268659815,0.004149378,0.636363636,0,0.689762586,0.243930057,0.914963494,0.188117644,0.457002759,0.130651749,0.298685731,0.017931957,0.392655939,0.012782292,0.593159484,0.025140795,0.654012732,0.141509434,0.57808889,0.348704874,0.45065793,0.060161201,0.486411711,0.875728916,0.689974359,0.573590649,0.448128771,0.405114199,0.511842536,0.38509726,0.198595111,1,0.536058867,0.454790895,0.364429583,0.557444746,0.502940933,0.807895682,0.568547258,0.280869453,0.757083332,0.494322119,0.738710034,0.500248867,0.442758741,0.181070008,0.541923259,0.209843582,0.484371154,0.156940746,0.585840708,0.292643357,0.596048299,0.225958091,0.529249828,0.268128655,0.535080956,0.418056919,0.562080537,0.214118565,0.536369816,0.390268123,0.529364441,0.494269341,0.421052632,0.320597015,0.374071016,0.388824214,0.498466258,0.262285012,0.18,0.036830248,1,0.706742346,0.6,0.566504648,0.518870602,0.514500537,0,0.607997241,0.013655872,0.122807018,0,0.00226057,0,0.2,0,0.385981246,0.283998078,0.567124134,0.144091172,0.50889704,0.279955879,0.547100134,0.025587979,0.562634989,0.195192337,0.615866713,0.264523912,0.075754113,0.448051948,0.547369455,0.421851046,0.217885469,0.312324397,0.420605967,0.32807507,0.316285157,0.441161306,0.352582558,0.181426733,0.567506513,0.10484523,0.427458748,0.347325251,0.276816591,0.395014413,0.619041885,0.324519847,0.41174246,0.441560958,0.324386073,0.332335066,0.350432587,0.479997356,0.60481706,0.794812272,0.637007874,0.174747932,0.842478713,0.173150275,0.489766082,0.225965926,0.442622951,0.282786885,0.675446049,0.280215878,0.40504451,0.119316384,0.188836105,0.142213844,0.237203496,0.312370707,0.385561936,0.364864865,0.440460948,0.22993448,0.26702509,0.285046729,0.234592445,0.523172243,0.374643875,0.662201895,0.586666667,0.577570856,0.297076012,0.792428055,0.766395388,0.622251279,0.637358354,0.979075691,0.262154236,0.264827926,0.313166931,0.504144519,0.442288761,0.706746095,0.095263406,0.178327382,0.069767442,0,0,0,0,0.834951456,0.834951456,0.834951456,0.834951456,0,0,0,0,0,0.839159755,0.839159755,0.839159755,0.839159755,0,0,0,0,0,0.122689676,0.122689676,0.122689676,0.122689676,0,0,0,0,0,0.821621622,0.821621622,0.821621622,0.821621622,0,0,0,0,0,0.4148936,0.4148936,0.4148936,0.4148936,0,0,0,0,0,0.242121205,0.242121205,0.242121205,0.242121205,0,0.695381909,0.286448483,0.34622157,0.348836376,0.263260634,0.292390749,0.991111906,0.718139379,0.57288143,0,0.405781539,0.278110118,0.152334226,0.193875048,0.169204566,0.201388889,0,0,0,0,0.252427184,0.252427184,0.252427184,0.252427184,0,0,0,0,0,0.85144933,0.85144933,0.85144933,0.85144933,0,0,0,0,0,0.026588316,0.026588316,0.026588316,0.026588316,0,0,0,0,0,0.207920792,0.207920792,0.207920792,0.207920792,0,0,0,0,0,0.733384293,0.733384293,0.733384293,0.733384293,0,0,0,0,0,0.305958866,0.305958866,0.305958866,0.305958866,0,1,白宇彤 光年之外 人声.wav,白宇彤 光年之外 伴奏.wav
0.220923913,0.5,0.5077951,0,0.605982059,0.198987915,0.14453125,0,0.62002297,0.248922386,0.145743146,0,0.085435482,0,0.545454545,0,0.627418855,0.135605941,0.817135302,0.207740749,0.570237888,0.118197768,0.636643184,0.020932275,0.624935562,0.014433663,0.714058698,0.029885809,0.666405761,0.141509434,0.681676989,0.246607754,0.361741814,0.061412798,0.255094003,0.21981397,0.727849318,0.703534857,0.420119275,0.519114027,0.403277306,1,0.508696386,0.261575697,0.584813328,0.269862361,0.430991896,0.449781855,0.562240049,0.157205367,0.726108832,0.736416409,0.327235137,0.206639097,0.695636664,0.662242358,0.49080129,0.180525294,0.591946945,0.33358484,0.502338174,0.053543358,0.604424779,0.275468531,0.651481888,0.467134093,0.556090847,0.641374269,0.701619121,0.42639843,0.718959732,0.216263651,0.540448674,0.240317776,0.517296862,0.241165234,0.470813397,0.314626866,0.40957886,0.266589057,0.45398773,0.246928747,0.64,0.299245764,1,0.189542484,0,0.160914789,0.148586396,0.012889366,0,0.232255093,0.467392979,0.622807018,0,0.343455529,0.216435895,0.2,0,0.276542482,0.151469646,0.581602027,0.06626184,0.628307857,0.221987813,0.464715096,0.040054131,0.483155366,0.133516945,0.581163425,0.292481544,0.907563985,0.012987013,0.304583458,0.498452262,0.340167885,0.373603502,0.52110669,0.3338549,0.39516433,0.243628467,0.354638577,0.258794052,0.486798592,0.164311387,0.552862431,0.310798926,0.471403067,0.684057653,0.802186527,0.316656441,0.489098347,0.38957209,0.367380813,0.356981373,0.447844516,0.451636355,0.694136863,0.587397817,0.735958005,0.081731358,0.985808893,0.097778979,0.503654971,0.031487679,0.444964871,0.138671397,0.66440102,0.083226814,0.109792285,0.035552273,0.002375297,0.032359409,0.29588015,0.145014481,0.434782609,0.087087087,0.341869398,0.152948403,0.129032258,0.051735648,0.310139165,0.259479554,0.357549858,0.259392355,0.371014493,0.668495832,0.319651958,0.551869123,0.546569704,0.43438818,0.442212863,0.999994779,0.604998466,0.710365531,0.357525748,0.607353878,0.316328706,0.441079664,0.125855116,0.218377286,0.069767442,0,0,0,0,0.126213592,0.126213592,0.126213592,0.126213592,0,0,0,0,0,0.01805042,0.01805042,0.01805042,0.01805042,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389641592,0.468726267,0.457476093,0.481748559,0.414278156,0.504352458,0.988457409,0.572577874,0.454652663,0.340192965,0.733298917,0.034047111,0.365947233,0.349772204,0.280219845,0.347222222,0,0,0,0,0.640776699,0.640776699,0.640776699,0.640776699,0,0,0,0,0,0.831202063,0.831202063,0.831202063,0.831202063,0,0,0,0,0,0.134723599,0.134723599,0.134723599,0.134723599,0,0,0,0,0,0.831683168,0.831683168,0.831683168,0.831683168,0,0,0,0,0,0.415224942,0.415224942,0.415224942,0.415224942,0,0,0,0,0,0.382671805,0.382671805,0.382671805,0.382671805,0,0,白宇彤 泡沫 人声.wav,白宇彤 泡沫 伴奏.wav
0.322826087,0.5,0.199635554,0,0.09602209,0.016136573,0.00390625,0,0,0.035118734,0.681096681,0,0.700404858,0.002074689,0,0,0.591127359,0.208563754,0.939919494,0.520601901,0.666187951,0.440879544,0.705674899,0.171329079,0.466676486,0.350977183,0,0.04104048,0.788353162,0.113207547,0.364016448,0.083751907,0.88018909,0.034968341,0.51379461,0.467280296,0.21302638,0.21769857,0.842399991,0.179410036,0.330205342,0.380880065,0.679468898,0.323473288,0.46500345,0.13257279,0.185630148,0.307296623,0.400813765,0.293657647,0.359691111,0.321620227,0.461138696,0.289102492,0.530942494,0.064947993,0.646786991,0.154077065,0.576598768,0.05447053,0.467880876,0.24067242,0.70840708,0.087664336,0.489571899,0.057445622,0.565726084,0.105994152,0.429452583,0.0890579,0.595637584,0.06474259,0.483344663,0.119165839,0.65084473,0.075453677,0.310047847,0.035223881,0.435177539,0.034924331,0.486196319,0.015356265,0.059733333,0.254775198,1,0.216890265,0.2,0.359557918,0.754719774,0.076262084,0,0.507051773,0.74483518,0.342105263,0,0.013992566,5.33E-06,0,0,0,0.183415425,0.535021796,0.461267079,0.129160567,0.082341854,0.238700843,0.204221628,0.415524515,0.060996972,0.442414317,0.090901041,0.900194241,0.019480519,0.474089418,0.208235219,0.016980132,0.383969446,0.540193382,0.380183796,0.167498998,0.539245474,0.344806595,0.361836625,0.445817655,0.122125231,0.59569532,0.239506943,0.446354353,0.297520933,0.510302229,0.195726967,0.49567746,0.439242277,0.514689782,0.20517757,0.377602328,0.463693704,0.736189429,0.514369119,0.619160105,0.138194685,0.809839167,0.369757943,0.543128655,0.268557956,0.533957845,0.479324688,0.707731521,0.538275813,0.559347181,0.261630974,0.40023753,0.194575348,0.451935081,0.536615639,0.456931911,0.39039039,0.52240717,0.421375921,0.422939068,0.429906542,0.469184891,0.533828996,0.528490028,0.48709572,0.586666667,0.293219052,0.602283497,0.229130707,0.231800883,0.113922879,0.116644615,0.999981812,0.882690696,0.862042163,0.713195203,0.066278329,0.375768157,0.0781881,0.613820949,0.40820266,0.604651163,0,0,0,0,0.59223301,0.59223301,0.59223301,0.59223301,0,0,0,0,0,0.121478134,0.121478134,0.121478134,0.121478134,0,0,0,0,0,0.92422956,0.92422956,0.92422956,0.92422956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948745113,0.589543186,0.518523665,0.528791258,0.509843734,0.57568561,0.991111906,0.809716065,0.729415389,0.456608675,0.535397132,0.340829326,0.053714457,0.119389257,0.055099743,0.1875,0,0,0,0,0.601941748,0.601941748,0.601941748,0.601941748,0,0,0,0,0,0.766045549,0.766045549,0.766045549,0.766045549,0,0,0,0,0,0.292062427,0.292062427,0.292062427,0.292062427,0,0,0,0,0,0.554455446,0.554455446,0.554455446,0.554455446,0,0,0,0,0,0.838235318,0.838235318,0.838235318,0.838235318,0,0,0,0,0,0.221141247,0.221141247,0.221141247,0.221141247,0,1,白宇彤 野子 part1 人声.wav,白宇彤 野子 part1 伴奏.wav
0.414945652,0,0.38854019,0,0.42880299,0.113886308,0.103515625,0,0.444876199,0.253272263,0.229437229,0,0.147098516,0,0.363636364,0,0.661459609,0.045873492,0.985321982,0.086440718,0.717396879,0.000589623,0.899027979,0.02233916,0.886387068,0.059843924,0.847876966,0.12059336,0.69437487,0.132075472,0.776976073,0.064479884,0.592312549,0.073090272,0.232660405,0.10645695,0.616809496,0.253800624,0.65356138,0.345287563,0.404063657,0.210290253,0.551962203,0,0.477346577,0.001964002,0.423769408,0.037452646,0.683500564,0.030368006,0.48675688,0,0.580993195,0.105364927,0.543137436,0,0.201935653,0.246346864,0.559166272,0.408195247,0.901058331,0.07166918,0.230088496,0.234797203,0.803512623,0.315911083,0.551273228,0.262280702,0.494217425,0.215161923,0.856543624,0.159516381,0.443915704,0.196954651,0.399034594,0.269818529,0.418181818,0.208955224,0.360033031,0.241559953,0.437883436,0.227272727,0.741052632,0.186502106,1,0.503095975,0.2,0.612835417,0.698141193,0.186895811,0,0.706550477,0.277457339,0.138596491,0,0.004067817,2.67E-06,0.4,0,0.270082393,1,0.827534216,0.618593513,0.751014068,0.118506302,0.835893819,0.296525012,0.884106094,0.074940005,0.783198229,0.487509823,0.761140311,0.051948052,0.601702796,0.192929956,0,0.426021368,0.21874541,0.172726493,0.02432591,0.711416227,0,0.476464676,0.389269026,0.125710075,0.349395586,0.273045952,0.404543869,0.872905971,0.379421705,0.37973843,0.419126012,0.393957286,0.510149552,0.442446511,0.405497352,1,0.787999607,0.875930917,0.267979003,0.388251882,0.515610218,0.502988037,0.932017544,0.401467904,0.706088993,0.627599706,0.661002549,0.785541826,0.643916914,0.372718641,0.467933492,0.440883862,0.4556804,0.918494001,0.510254307,0.821321321,0.580025608,0.578009828,0.399641577,0.891522029,0.107355865,1,0.179487179,1,0.629059829,0.664101851,0.616164101,0.504540478,0.503743717,0.354934355,0.357177009,0.928842208,0.355535882,0.370411264,0.518518078,0.537352119,0.316403304,0.39932787,0.136713494,0.172557507,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04040743,0.04040743,0.04040743,0.04040743,0,0,0,0,0,0.969282795,0.969282795,0.969282795,0.969282795,0,0,0,0,0,0.378378378,0.378378378,0.378378378,0.378378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024479167,0.024479167,0.024479167,0.024479167,0,1,0.658781844,0.848961829,0.861080737,0.683669263,0.810897988,0.980434264,0.715354182,0.633835836,0.311332508,0.511394782,0.433176987,0.330069568,0.134810078,0.152013929,0.152777778,0,0,0,0,0.13592233,0.13592233,0.13592233,0.13592233,0,0,0,0,0,0.966183607,0.966183607,0.966183607,0.966183607,0,0,0,0,0,0.281631621,0.281631621,0.281631621,0.281631621,0,0,0,0,0,0.306930693,0.306930693,0.306930693,0.306930693,0,0,0,0,0,0.705882373,0.705882373,0.705882373,0.705882373,0,0,0,0,0,0.235424218,0.235424218,0.235424218,0.235424218,0,1,白宇彤 野子 part2 人声.wav,白宇彤 野子 part2 伴奏.wav
